transaction_id,customer_id,amount,date
5648,6,404425.18862151,2025-10-01
5649,37,968094.26469048,2025-10-01
5650,39,346844.36856652,2025-10-01
5651,16,625855.89540641,2025-10-01
5652,11,964344.180969,2025-10-01
5653,33,56198.628264944,2025-10-01
5654,4,768565.58901928,2025-10-01
5655,36,470473.85762981,2025-10-01
5656,5,158762.56570954,2025-10-01
5657,46,161854.28732259,2025-10-01
5658,26,850988.78102123,2025-10-01
5659,3,221609.89334295,2025-10-01
5660,10,429298.6301102,2025-10-01
5661,34,964605.80828445,2025-10-01
5662,10,329857.1401658,2025-10-01
5663,46,495217.1615942,2025-10-01
5664,4,176569.36980389,2025-10-01
5665,43,365714.34171997,2025-10-01
5666,15,777294.82174963,2025-10-01
5667,22,280420.53723998,2025-10-01
5668,17,831044.69634352,2025-10-01
5669,24,669488.4106623,2025-10-01
5670,40,140745.98097467,2025-10-01
5671,9,634858.55332861,2025-10-01
5672,8,228457.91379655,2025-10-01
5673,13,988374.44169812,2025-10-01
5674,45,128657.47662912,2025-10-01
5675,33,420368.15175973,2025-10-01
5676,43,679757.94798426,2025-10-01
5677,40,331336.80555396,2025-10-01
5678,40,904301.14466796,2025-10-01
5679,16,292106.82089179,2025-10-01
5680,5,639693.82002641,2025-10-01
5681,5,183000.46366169,2025-10-01
5682,27,660337.62736581,2025-10-01
5683,7,319048.13125511,2025-10-01
5684,6,281155.51709349,2025-10-01
5685,24,627301.10220389,2025-10-01
5686,37,186108.54239522,2025-10-01
5687,29,875752.50030364,2025-10-01
5688,23,560417.65195032,2025-10-01
5689,46,721206.53457248,2025-10-01
5690,42,496619.3393907,2025-10-01
5691,24,740536.4623914,2025-10-01
5692,12,591197.09378786,2025-10-01
5693,19,578437.25646844,2025-10-01
5694,50,781264.32566954,2025-10-01
5695,10,624715.28439,2025-10-01
5696,17,284464.57136629,2025-10-01
5697,31,765482.70929433,2025-10-01
5698,9,181849.97280854,2025-10-01
5699,6,521035.46462439,2025-10-01
5700,45,823787.4717437,2025-10-01
5701,20,934312.27914127,2025-10-01
5702,22,485982.4306516,2025-10-01
5703,23,583490.35826948,2025-10-01
5704,44,12081.242919895,2025-10-01
5705,35,675475.63922254,2025-10-01
5706,17,60756.055346027,2025-10-01
5707,48,721959.98749019,2025-10-01
5708,4,705620.37570548,2025-10-01
5709,45,381969.70970096,2025-10-01
5710,6,813489.82599053,2025-10-01
5711,24,997301.35079051,2025-10-01
5712,45,804035.60826061,2025-10-01
5713,28,144484.3199046,2025-10-01
5714,13,492335.13168124,2025-10-01
5715,37,223511.30952961,2025-10-01
5716,29,907993.71327633,2025-10-01
5717,41,924042.95322742,2025-10-01
5718,30,814097.53257367,2025-10-01
5719,13,777039.39558353,2025-10-01
5720,7,798307.05195884,2025-10-01
5721,23,387058.47940296,2025-10-01
5722,13,612310.70629309,2025-10-01
5723,14,26450.090138535,2025-10-01
5724,43,125752.37901797,2025-10-01
5725,2,758616.14034016,2025-10-01
5726,27,447719.60410173,2025-10-01
5727,19,461458.63489474,2025-10-01
5728,21,779061.84896695,2025-10-01
5729,11,815378.69273099,2025-10-01
5730,11,541322.59155724,2025-10-01
5731,17,3546.4525662905,2025-10-01
5732,34,159221.96391533,2025-10-01
5733,37,443978.30732088,2025-10-01
5734,27,69487.125091784,2025-10-01
5735,42,366526.60101662,2025-10-01
5736,24,566354.25199336,2025-10-01
5737,21,743860.69427643,2025-10-01
5738,31,453215.66363557,2025-10-01
5739,35,542453.64403999,2025-10-01
5740,47,152595.0167412,2025-10-01
5741,15,979529.07234139,2025-10-01
5742,42,651332.46467659,2025-10-01
5743,20,654717.40235397,2025-10-01
5744,23,48148.266558013,2025-10-01
5745,19,911185.84210043,2025-10-01
5746,43,548155.69050975,2025-10-01
5747,17,460761.39045764,2025-10-01
5748,41,458552.21016219,2025-10-01
5749,2,611005.55317787,2025-10-01
5750,17,628756.66287655,2025-10-01
5751,14,665581.17853799,2025-10-01
5752,43,681649.94999081,2025-10-01
5753,3,77183.373091516,2025-10-01
5754,11,71676.908925924,2025-10-01
5755,30,543091.97360015,2025-10-01
5756,17,584457.04979384,2025-10-01
5757,6,921829.11869395,2025-10-01
5758,11,369058.10696936,2025-10-01
5759,12,757813.99044896,2025-10-01
5760,18,818786.18634991,2025-10-01
5761,10,158831.78137681,2025-10-01
5762,40,387120.60079147,2025-10-01
5763,21,303954.88064203,2025-10-01
5764,45,195521.66918706,2025-10-01
5765,7,459034.37385502,2025-10-01
5766,34,484433.46903757,2025-10-01
5767,8,313361.44540063,2025-10-01
5768,24,270505.73062026,2025-10-01
5769,32,638846.0301975,2025-10-01
5770,10,728451.96408985,2025-10-01
5771,17,795046.57591708,2025-10-01
5772,48,304241.2287367,2025-10-01
5773,32,503929.24512215,2025-10-01
5774,24,643205.59418823,2025-10-01
5775,41,244309.81265837,2025-10-01
5776,27,459344.57288232,2025-10-01
5777,40,64864.311903559,2025-10-01
5778,24,846336.19980156,2025-10-01
5779,39,728025.38815734,2025-10-01
5780,17,458755.2136361,2025-10-01
5781,18,580161.53407876,2025-10-01
5782,2,825752.40442613,2025-10-01
5783,5,313437.93509013,2025-10-01
5784,32,448130.43478658,2025-10-01
5785,9,548357.97221588,2025-10-01
5786,41,419441.74372485,2025-10-01
5787,23,572976.25855063,2025-10-01
5788,20,574369.14975693,2025-10-01
5789,8,583129.27088858,2025-10-01
5790,28,586461.91672328,2025-10-01
5791,22,836847.8676012,2025-10-01
5792,1,308309.29912698,2025-10-01
5793,41,635270.97469651,2025-10-01
5794,43,362718.4731961,2025-10-01
5795,14,380580.72861338,2025-10-01
5796,49,817440.32832596,2025-10-01
5797,37,434606.9652955,2025-10-01
5798,11,187156.34525114,2025-10-01
5799,10,182290.54963897,2025-10-01
5800,7,11401.01311043,2025-10-01
5801,14,890342.08366634,2025-10-01
5802,33,304322.99804109,2025-10-01
5803,38,576184.77848814,2025-10-01
5804,14,360338.74289999,2025-10-01
5805,47,547650.46796623,2025-10-01
5806,33,667980.5190318,2025-10-01
5807,4,735844.25332678,2025-10-01
5808,12,932266.60904955,2025-10-01
5809,33,228631.64376635,2025-10-01
5810,6,469699.52420312,2025-10-01
5811,42,363317.06361938,2025-10-01
5812,43,130560.65765441,2025-10-01
5813,24,759719.85877867,2025-10-01
5814,35,524103.30177754,2025-10-01
5815,8,594016.54364054,2025-10-01
5816,6,962160.29467609,2025-10-01
5817,40,36919.034668235,2025-10-01
5818,40,279703.45396778,2025-10-01
5819,30,389992.5157111,2025-10-01
5820,44,414687.15622927,2025-10-01
5821,7,113999.63079826,2025-10-01
5822,23,68836.872859247,2025-10-01
5823,33,486265.55360845,2025-10-01
5824,30,470864.72235529,2025-10-01
5825,32,750548.5116197,2025-10-01
5826,42,804073.04984767,2025-10-01
5827,12,798274.88765837,2025-10-01
5828,31,537192.39977846,2025-10-01
5829,7,400395.32535779,2025-10-01
5830,39,899922.03287752,2025-10-01
5831,15,57818.575507108,2025-10-01
5832,5,65848.691860698,2025-10-01
5833,41,665278.55574407,2025-10-01
5834,30,77295.042673831,2025-10-01
5835,39,895614.99588607,2025-10-01
5836,9,249296.77305722,2025-10-01
5837,29,613305.33116177,2025-10-01
5838,27,720800.85637826,2025-10-01
5839,44,995333.83185115,2025-10-01
5840,43,533674.06730864,2025-10-01
5841,14,116242.92323586,2025-10-01
5842,25,692457.03527395,2025-10-01
5843,28,627185.33763716,2025-10-01
5844,11,28491.404478132,2025-10-01
5845,43,520165.86530152,2025-10-01
5846,14,639080.69133746,2025-10-01
5847,20,200629.28075333,2025-10-01
5848,38,470671.18894029,2025-10-01
5849,43,889636.20362702,2025-10-01
5850,19,259126.55217311,2025-10-01
5851,49,429701.73787982,2025-10-01
5852,28,156597.62186271,2025-10-01
5853,16,339042.52826916,2025-10-01
5854,30,5583.2630749528,2025-10-01
5855,19,187474.61597049,2025-10-01
5856,3,528128.722677,2025-10-01
5857,47,715722.6375242,2025-10-01
5858,43,383085.74475735,2025-10-01
5859,46,611909.93425713,2025-10-01
5860,39,948166.77648076,2025-10-01
5861,20,39497.675316463,2025-10-01
5862,50,974732.86678442,2025-10-01
5863,7,179410.3385808,2025-10-01
5864,38,925003.32811958,2025-10-01
5865,19,794800.04565526,2025-10-01
5866,19,92614.913933824,2025-10-01
5867,18,289895.84316175,2025-10-01
5868,6,839451.62111153,2025-10-01
5869,32,621709.73765872,2025-10-01
5870,9,545066.41731926,2025-10-01
5871,25,801166.13198475,2025-10-01
5872,23,736238.83259521,2025-10-01
5873,3,192586.18189287,2025-10-01
5874,40,107638.85528265,2025-10-01
5875,37,228697.42335334,2025-10-01
5876,22,306872.16076195,2025-10-01
5877,42,343133.42887275,2025-10-01
5878,24,153766.77506399,2025-10-01
5879,5,714927.91392495,2025-10-01
5880,20,58486.473797675,2025-10-01
5881,18,303066.50464683,2025-10-01
5882,23,164831.50210748,2025-10-01
5883,34,563425.84361126,2025-10-01
5884,1,510109.36262861,2025-10-01
5885,25,894987.52124763,2025-10-01
5886,30,532003.6363685,2025-10-01
5887,34,925121.73575334,2025-10-01
5888,4,134083.686737,2025-10-01
5889,35,33760.497847833,2025-10-01
5890,38,682517.56794472,2025-10-01
5891,6,402129.07721792,2025-10-01
5892,39,793924.85798716,2025-10-01
5893,26,362709.89114439,2025-10-01
5894,4,808403.91821418,2025-10-01
5895,4,344212.82979068,2025-10-01
5896,6,503265.5824443,2025-10-01
5897,46,719684.71608347,2025-10-01
5898,45,304040.08183579,2025-10-01
5899,4,939612.30980621,2025-10-01
5900,22,801634.07685235,2025-10-01
5901,48,388589.21987303,2025-10-01
5902,14,589967.52046909,2025-10-01
5903,23,826527.68127316,2025-10-01
5904,4,820653.94161569,2025-10-01
5905,32,417547.4031907,2025-10-01
5906,8,693038.86298983,2025-10-01
5907,39,549151.09349066,2025-10-01
5908,43,209060.45412473,2025-10-01
5909,3,416455.56644679,2025-10-01
5910,36,263465.00981138,2025-10-01
5911,44,522579.96571356,2025-10-01
5912,26,248181.66186358,2025-10-01
5913,32,950719.51311626,2025-10-01
5914,9,260812.87038619,2025-10-01
5915,22,474411.91342915,2025-10-01
5916,41,620968.85979833,2025-10-01
5917,2,370248.03754217,2025-10-01
5918,20,345985.04349155,2025-10-01
5919,35,947607.49911854,2025-10-01
5920,12,770541.14379512,2025-10-01
5921,42,156191.01095826,2025-10-01
5922,1,727367.30032068,2025-10-01
5923,10,68176.412967703,2025-10-01
5924,5,567140.85547227,2025-10-01
5925,16,199578.35706666,2025-10-01
5926,7,519511.95766443,2025-10-01
5927,3,366091.08307983,2025-10-01
5928,3,470431.0898622,2025-10-01
5929,15,118915.39090128,2025-10-01
5930,43,14162.25541859,2025-10-01
5931,2,684729.90539212,2025-10-01
5932,20,917852.77381248,2025-10-01
5933,15,67622.225698122,2025-10-01
5934,4,137214.77635861,2025-10-01
5935,46,84502.892304111,2025-10-01
5936,27,486789.26132326,2025-10-01
5937,46,267260.09412402,2025-10-01
5938,4,91714.847163248,2025-10-01
5939,44,38910.852036248,2025-10-01
5940,46,74985.257263279,2025-10-01
5941,2,724776.87855969,2025-10-01
5942,19,891585.13448498,2025-10-01
5943,3,818315.71343247,2025-10-01
5944,5,637963.26769299,2025-10-01
5945,44,252335.44660123,2025-10-01
5946,30,185321.54450513,2025-10-01
5947,19,752282.90096376,2025-10-01
5948,14,447650.64361429,2025-10-01
5949,42,406598.56411294,2025-10-01
5950,39,703955.79806918,2025-10-01
5951,5,585437.30030798,2025-10-01
5952,45,443309.26211803,2025-10-01
5953,38,762417.17015666,2025-10-01
5954,22,201921.61015059,2025-10-01
5955,19,921719.62000285,2025-10-01
5956,38,838864.55010199,2025-10-01
5957,38,333399.27700258,2025-10-01
5958,44,537113.02627743,2025-10-01
5959,38,957845.92778362,2025-10-01
5960,31,534652.71922357,2025-10-01
5961,37,825438.02659621,2025-10-01
5962,16,425139.64864455,2025-10-01
5963,27,600424.88691231,2025-10-01
5964,18,851746.11192736,2025-10-01
5965,7,150822.42259886,2025-10-01
5966,36,504831.71468094,2025-10-01
5967,6,582748.87272719,2025-10-01
5968,41,115413.66374693,2025-10-01
5969,1,6250.0200411165,2025-10-01
5970,46,147200.01494072,2025-10-01
5971,33,894556.96907316,2025-10-01
5972,29,707975.93376588,2025-10-01
5973,48,570632.45133531,2025-10-01
5974,32,575957.20929867,2025-10-01
5975,1,241139.46957975,2025-10-01
5976,33,681151.11998151,2025-10-01
5977,23,769490.91905905,2025-10-01
5978,12,90451.8061711,2025-10-01
5979,16,544847.14613096,2025-10-01
5980,45,975405.86820601,2025-10-01
5981,38,191499.27459005,2025-10-01
5982,31,740786.05667385,2025-10-01
5983,11,819523.7915755,2025-10-01
5984,41,823427.89541856,2025-10-01
5985,27,881154.2601788,2025-10-01
5986,47,959840.92977733,2025-10-01
5987,45,628493.51006997,2025-10-01
5988,36,308154.06131331,2025-10-01
5989,21,522610.75399868,2025-10-01
5990,16,173998.12285165,2025-10-01
5991,22,525139.83527734,2025-10-01
5992,31,687433.03887496,2025-10-01
5993,41,329586.94569965,2025-10-01
5994,21,439895.33684972,2025-10-01
5995,41,285315.60076838,2025-10-01
5996,9,282478.61102738,2025-10-01
5997,31,19766.460911011,2025-10-01
5998,6,726549.42986162,2025-10-01
5999,37,176458.94957832,2025-10-01
6000,35,902958.4358798,2025-10-01
6001,8,421030.00163632,2025-10-01
6002,24,279080.76767648,2025-10-01
6003,36,10411.902547577,2025-10-01
6004,31,225866.51788188,2025-10-01
6005,12,31380.95707397,2025-10-01
6006,36,48227.240991302,2025-10-01
6007,3,581410.41538407,2025-10-01
6008,33,730817.67486177,2025-10-01
6009,40,868295.45359601,2025-10-01
6010,10,288809.50163174,2025-10-01
6011,15,970912.71245009,2025-10-01
6012,34,870542.01680578,2025-10-01
6013,46,137578.67211465,2025-10-01
6014,4,849612.83878498,2025-10-01
6015,16,941918.8426052,2025-10-01
6016,20,577962.52558676,2025-10-01
6017,32,12519.480291409,2025-10-01
6018,8,303542.49466404,2025-10-01
6019,41,80797.054344386,2025-10-01
6020,40,3432.8248978419,2025-10-01
6021,20,578890.87634109,2025-10-01
6022,5,524701.36321488,2025-10-01
6023,36,991546.99804271,2025-10-01
6024,31,895562.69566157,2025-10-01
6025,30,924124.09622364,2025-10-01
6026,30,935987.25069922,2025-10-01
6027,37,424319.34373262,2025-10-01
6028,49,791173.47968341,2025-10-01
6029,21,944493.60014278,2025-10-01
6030,8,73792.877802245,2025-10-01
6031,10,467068.23548489,2025-10-01
6032,30,567666.8854167,2025-10-01
6033,49,277673.56265099,2025-10-01
6034,27,135986.64890367,2025-10-01
6035,13,705410.40368009,2025-10-01
6036,35,954086.2659709,2025-10-01
6037,27,583594.40319013,2025-10-01
6038,33,126996.38396705,2025-10-01
6039,7,271932.4410707,2025-10-01
6040,36,556333.83677803,2025-10-01
6041,23,522465.82302888,2025-10-01
6042,2,42229.23248006,2025-10-01
6043,37,222547.94791582,2025-10-01
6044,36,215539.29734477,2025-10-01
6045,43,547375.20994988,2025-10-01
6046,43,144748.12137086,2025-10-01
6047,27,977644.43096921,2025-10-01
6048,50,938059.03295218,2025-10-01
6049,33,245338.3391924,2025-10-01
6050,43,998621.78489373,2025-10-01
6051,21,584335.36021214,2025-10-01
6052,22,932748.5049898,2025-10-01
6053,18,548602.40562589,2025-10-01
6054,21,788500.23856233,2025-10-01
6055,40,93490.586350477,2025-10-01
6056,45,906858.87966174,2025-10-01
6057,41,785096.46181464,2025-10-01
6058,30,596611.30764961,2025-10-01
6059,17,368183.29089525,2025-10-01
6060,50,855393.59798901,2025-10-01
6061,11,476540.12488395,2025-10-01
6062,4,567450.03238328,2025-10-01
6063,36,689515.37337283,2025-10-01
6064,24,341464.04752264,2025-10-01
6065,47,805692.09790688,2025-10-01
6066,9,180761.69181866,2025-10-01
6067,32,567736.780477,2025-10-01
6068,8,455506.69845056,2025-10-01
6069,18,217564.99588925,2025-10-01
6070,39,714557.94507512,2025-10-01
6071,20,9979.4053253529,2025-10-01
6072,21,968221.78848411,2025-10-01
6073,21,537713.82624143,2025-10-01
6074,36,221661.15282489,2025-10-01
6075,41,23573.024590911,2025-10-01
6076,20,273410.60192229,2025-10-01
6077,3,197059.44712579,2025-10-01
6078,15,555836.35624165,2025-10-01
6079,26,912775.9305081,2025-10-01
6080,18,625286.0141114,2025-10-01
6081,33,865039.79523776,2025-10-01
6082,43,139459.15982969,2025-10-01
6083,26,644711.03413657,2025-10-01
6084,14,697379.8128224,2025-10-01
6085,8,385069.53001414,2025-10-01
6086,28,559531.66151404,2025-10-01
6087,28,372625.0693581,2025-10-01
6088,34,867837.52733083,2025-10-01
6089,28,985494.9365754,2025-10-01
6090,6,4312.6705292206,2025-10-01
6091,3,914104.1224508,2025-10-01
6092,21,401396.328791,2025-10-01
6093,44,193454.7604964,2025-10-01
6094,4,506378.73031591,2025-10-01
6095,23,713246.16100948,2025-10-01
6096,7,482017.53207578,2025-10-01
6097,39,513408.13287472,2025-10-01
6098,40,785442.67705406,2025-10-01
6099,46,73032.617450251,2025-10-01
6100,29,845317.61038003,2025-10-01
6101,12,560570.02457874,2025-10-01
6102,38,229440.97035754,2025-10-01
6103,25,804970.1075451,2025-10-01
6104,35,285563.32031724,2025-10-01
6105,21,169225.84506066,2025-10-01
6106,16,302477.09650665,2025-10-01
6107,13,888015.70178781,2025-10-01
6108,36,559750.12339111,2025-10-01
6109,47,915497.07884903,2025-10-01
6110,40,57531.261174926,2025-10-01
6111,31,460276.43049675,2025-10-01
6112,33,915453.38908129,2025-10-01
6113,29,528236.08167588,2025-10-01
6114,41,392971.1004578,2025-10-01
6115,25,187913.1057279,2025-10-01
6116,39,935740.77678185,2025-10-01
6117,24,190518.80847689,2025-10-01
6118,6,413634.51985752,2025-10-01
6119,6,684698.69196249,2025-10-01
6120,46,685536.47203646,2025-10-01
6121,45,399912.65223662,2025-10-01
6122,32,767257.04499247,2025-10-01
6123,4,267931.38798274,2025-10-01
6124,20,398975.142482,2025-10-01
6125,36,594862.43964393,2025-10-01
6126,11,277351.50288364,2025-10-01
6127,4,732543.06306316,2025-10-01
6128,36,914776.70897232,2025-10-01
6129,42,653602.11700475,2025-10-01
6130,50,685906.37010648,2025-10-01
6131,15,425433.27681499,2025-10-01
6132,13,386566.26264914,2025-10-01
6133,17,76536.209093754,2025-10-01
6134,17,482087.43691487,2025-10-01
6135,19,166650.36249571,2025-10-01
6136,16,17621.298623528,2025-10-01
6137,14,729591.01422523,2025-10-01
6138,38,145464.13735807,2025-10-01
6139,10,682800.12745704,2025-10-01
6140,45,283759.48108062,2025-10-01
6141,36,878497.71703884,2025-10-01
6142,50,547405.74165819,2025-10-01
6143,9,975237.03647831,2025-10-01
6144,38,591509.83809431,2025-10-01
6145,11,831243.57084008,2025-10-01
6146,31,669731.54768425,2025-10-01
6147,47,298920.9131376,2025-10-01
6148,31,679625.380198,2025-10-01
6149,45,673891.36779749,2025-10-01
6150,44,132620.92701282,2025-10-01
6151,7,268198.90818285,2025-10-01
6152,24,90297.972312168,2025-10-01
6153,37,130983.89017231,2025-10-01
6154,33,715636.58511012,2025-10-01
6155,22,759867.84073072,2025-10-01
6156,2,785261.03976901,2025-10-01
6157,5,767912.82550053,2025-10-01
6158,12,690166.45493983,2025-10-01
6159,4,739188.17084589,2025-10-01
6160,15,308999.58292877,2025-10-01
6161,35,521807.23135174,2025-10-01
6162,50,113487.94913161,2025-10-01
6163,12,975107.47869652,2025-10-01
6164,16,834950.47887874,2025-10-01
6165,12,629335.86056378,2025-10-01
6166,45,501565.98975764,2025-10-01
6167,8,189279.31900016,2025-10-01
6168,31,667375.87414101,2025-10-01
6169,11,557828.70911478,2025-10-01
6170,22,306715.66846932,2025-10-01
6171,46,874810.83456359,2025-10-01
6172,24,230792.94804094,2025-10-01
6173,34,691799.08108074,2025-10-01
6174,36,460082.25494125,2025-10-01
6175,36,726764.94739182,2025-10-01
6176,41,137426.51042868,2025-10-01
6177,16,439549.07551029,2025-10-01
6178,8,627915.70516173,2025-10-01
6179,25,810285.97286378,2025-10-01
6180,11,106952.59521981,2025-10-01
6181,13,478567.86160751,2025-10-01
6182,24,694735.0014356,2025-10-01
6183,37,661730.41845594,2025-10-01
6184,5,113885.91651768,2025-10-01
6185,17,845089.37017936,2025-10-01
6186,34,153613.47391625,2025-10-01
6187,23,651899.98788642,2025-10-01
6188,45,291003.9601928,2025-10-01
6189,27,330775.7549713,2025-10-01
6190,50,548977.50275219,2025-10-01
6191,25,620588.87374306,2025-10-01
6192,5,700556.99313733,2025-10-01
6193,24,577630.230221,2025-10-01
6194,37,890635.77702871,2025-10-01
6195,36,599513.70864321,2025-10-01
6196,20,782542.89817295,2025-10-01
6197,18,119901.52917786,2025-10-01
6198,41,972516.5912789,2025-10-01
6199,48,23608.063855417,2025-10-01
6200,40,202823.16003753,2025-10-01
6201,29,964236.21521953,2025-10-01
6202,10,409381.86736965,2025-10-01
6203,5,108321.18660049,2025-10-01
6204,49,889922.76359546,2025-10-01
6205,34,265123.13344678,2025-10-01
6206,9,187222.48432506,2025-10-01
6207,48,610837.52377655,2025-10-01
6208,21,122467.68277787,2025-10-01
6209,30,261794.47689243,2025-10-01
6210,36,924365.67702113,2025-10-01
6211,19,532511.93457407,2025-10-01
6212,50,504142.58198235,2025-10-01
6213,34,312081.06102726,2025-10-01
6214,42,106192.04290111,2025-10-01
6215,42,960410.0706783,2025-10-01
6216,45,48108.943718159,2025-10-01
6217,5,203855.45699331,2025-10-01
6218,36,552010.54697319,2025-10-01
6219,31,845379.14969775,2025-10-01
6220,48,862717.40263958,2025-10-01
6221,33,247306.21389342,2025-10-01
6222,44,962216.16834958,2025-10-01
6223,43,253237.91569436,2025-10-01
6224,11,602494.46055587,2025-10-01
6225,32,934646.46740123,2025-10-01
6226,36,634600.22006817,2025-10-01
6227,7,300208.70284837,2025-10-01
6228,5,839651.33658397,2025-10-01
6229,16,953504.40752168,2025-10-01
6230,10,969394.16752719,2025-10-01
6231,43,88041.896203082,2025-10-01
6232,1,944247.97465179,2025-10-01
6233,29,313664.62605119,2025-10-01
6234,44,520774.62147471,2025-10-01
6235,19,930051.66159673,2025-10-01
6236,1,448693.30934627,2025-10-01
6237,14,999088.47761065,2025-10-01
6238,30,327972.32696632,2025-10-01
6239,9,970193.53512002,2025-10-01
6240,29,255294.06631988,2025-10-01
6241,48,871394.95400309,2025-10-01
6242,14,405179.06854635,2025-10-01
6243,45,674842.69684394,2025-10-01
6244,5,527206.07528508,2025-10-01
6245,11,103281.08267298,2025-10-01
6246,47,691584.53118502,2025-10-01
6247,13,125075.55222716,2025-10-01
6248,23,820323.174535,2025-10-01
6249,20,174389.79223179,2025-10-01
6250,9,298800.73181773,2025-10-01
6251,43,236309.16119376,2025-10-01
6252,11,831619.65189884,2025-10-01
6253,4,585254.65347935,2025-10-01
6254,7,408552.99065047,2025-10-01
6255,29,540033.571116,2025-10-01
6256,29,517471.62353204,2025-10-01
6257,23,876080.86133652,2025-10-01
6258,11,796831.58493086,2025-10-01
6259,35,916898.82870708,2025-10-01
6260,16,774989.78557106,2025-10-01
6261,19,407530.17027279,2025-10-01
6262,26,546500.23043029,2025-10-01
6263,43,98073.405221986,2025-10-01
6264,23,792036.35818413,2025-10-01
6265,30,746233.59478674,2025-10-01
6266,21,265635.05259831,2025-10-01
6267,23,564898.76163484,2025-10-01
6268,26,875449.22139952,2025-10-01
6269,32,271692.12918753,2025-10-01
6270,5,918105.56110245,2025-10-01
6271,35,330332.99747087,2025-10-01
6272,12,225411.17740797,2025-10-01
6273,42,125075.67562617,2025-10-01
6274,26,946042.49842751,2025-10-01
6275,35,116920.60078133,2025-10-01
6276,21,699150.3361897,2025-10-01
6277,30,466195.53954542,2025-10-01
6278,15,223980.04601348,2025-10-01
6279,42,650540.3752969,2025-10-01
6280,13,884268.88278496,2025-10-01
6281,10,100975.05930235,2025-10-01
6282,35,101752.60669111,2025-10-01
6283,40,626213.34787165,2025-10-01
6284,24,592154.29336745,2025-10-01
6285,26,88466.281221139,2025-10-01
6286,33,800625.77471711,2025-10-01
6287,43,383120.73652488,2025-10-01
6288,30,838419.73812451,2025-10-01
6289,8,563491.82110233,2025-10-01
6290,14,208058.62554798,2025-10-01
6291,35,380493.02358392,2025-10-01
6292,43,853425.00897072,2025-10-01
6293,37,330813.4517382,2025-10-01
6294,5,175632.80207265,2025-10-01
6295,25,286506.17627563,2025-10-01
6296,25,147507.93038791,2025-10-01
6297,1,900270.16103439,2025-10-01
6298,47,672585.09244979,2025-10-01
6299,28,5384.1310702796,2025-10-01
6300,26,877729.15915134,2025-10-01
6301,33,807816.46722882,2025-10-01
6302,26,630402.05313137,2025-10-01
6303,10,867967.88604203,2025-10-01
6304,13,632059.02706054,2025-10-01
6305,5,682421.84663635,2025-10-01
6306,17,838209.42104756,2025-10-01
6307,3,445741.47796998,2025-10-01
6308,16,440826.58119436,2025-10-01
6309,39,787488.8677499,2025-10-01
6310,16,976707.79152684,2025-10-01
6311,29,861327.34029731,2025-10-01
6312,50,99530.638998924,2025-10-01
6313,17,485574.69239244,2025-10-01
6314,8,61439.304938744,2025-10-01
6315,10,624745.11342247,2025-10-01
6316,27,305251.93831672,2025-10-01
6317,4,507816.50337093,2025-10-01
6318,9,676790.44400275,2025-10-01
6319,13,924586.27719346,2025-10-01
6320,31,842522.57723279,2025-10-01
6321,13,586688.9806753,2025-10-01
6322,1,933156.78154803,2025-10-01
6323,24,776135.69808821,2025-10-01
6324,40,491823.38621963,2025-10-01
6325,6,33918.731230613,2025-10-01
6326,2,193228.6390334,2025-10-01
6327,35,809777.95731178,2025-10-01
6328,14,507871.72745342,2025-10-01
6329,13,445336.87125167,2025-10-01
6330,36,104543.98862471,2025-10-01
6331,2,478729.24608871,2025-10-01
6332,6,96354.799775088,2025-10-01
6333,6,953910.92156956,2025-10-01
6334,18,417804.65612776,2025-10-01
6335,23,925342.71403886,2025-10-01
6336,29,114920.81928796,2025-10-01
6337,37,41591.566480599,2025-10-01
6338,39,739124.64457133,2025-10-01
6339,10,328961.50178978,2025-10-01
6340,8,950232.99274,2025-10-01
6341,43,516862.67737095,2025-10-01
6342,19,459930.9156049,2025-10-01
6343,32,452465.61792743,2025-10-01
6344,17,873252.19800174,2025-10-01
6345,33,126779.61987405,2025-10-01
6346,46,10064.774155498,2025-10-01
6347,42,812833.13232982,2025-10-01
6348,24,574742.68274261,2025-10-01
6349,31,521807.19782446,2025-10-01
6350,3,399553.66217318,2025-10-01
6351,37,850380.01227532,2025-10-01
6352,34,480511.49888089,2025-10-01
6353,32,767172.49152709,2025-10-01
6354,19,591669.74597834,2025-10-01
6355,50,612690.99828477,2025-10-01
6356,9,13279.260551417,2025-10-01
6357,21,447316.80180286,2025-10-01
6358,17,466692.49342415,2025-10-01
6359,41,192365.0452841,2025-10-01
6360,19,271138.74750392,2025-10-01
6361,9,909099.79631921,2025-10-01
6362,28,743179.77622647,2025-10-01
6363,24,920597.45690519,2025-10-01
6364,15,244143.79442803,2025-10-01
6365,17,57410.431661024,2025-10-01
6366,18,96200.070458455,2025-10-01
6367,36,995173.64038224,2025-10-01
6368,18,354121.40173377,2025-10-01
6369,26,76004.659255629,2025-10-01
6370,13,650406.61775796,2025-10-01
6371,20,755796.7202895,2025-10-01
6372,32,445939.92406244,2025-10-01
6373,14,298362.33612296,2025-10-01
6374,19,538837.85196561,2025-10-01
6375,4,354583.99015314,2025-10-01
6376,36,403278.60974972,2025-10-01
6377,45,114469.42944491,2025-10-01
6378,45,803197.45333305,2025-10-01
6379,9,999170.47927769,2025-10-01
6380,37,408886.94561646,2025-10-01
6381,50,309812.74420232,2025-10-01
6382,16,361629.98172942,2025-10-01
6383,37,853114.56780196,2025-10-01
